session_uuid,scene_id,patient_sort00,injury_severity00,combo00,patient_sort01,injury_severity01,combo01,patient_sort02,injury_severity02,combo02,patient_sort03,injury_severity03,combo03,patient_sort04,injury_severity04,combo04,patient_sort05,injury_severity05,combo05,patient_sort06,injury_severity06,combo06,patient_sort07,injury_severity07,combo07,patient_sort08,injury_severity08,combo08,patient_sort09,injury_severity09,combo09,patient_sort10,injury_severity10,combo10,patient_sort11,injury_severity11,combo11,patient_sort12,injury_severity12,combo12,patient_sort13,injury_severity13,combo13,patient_sort14,injury_severity14,combo14,patient_sort15,injury_severity15,combo15,patient_sort16,injury_severity16,combo16,severe_hemorrhaging00,severe_hemorrhaging01,severe_hemorrhaging02,severe_hemorrhaging03,severe_hemorrhaging04,severe_hemorrhaging05,severe_hemorrhaging06,severe_hemorrhaging07,severe_hemorrhaging08,severe_hemorrhaging09,severe_hemorrhaging10,severe_hemorrhaging11,severe_hemorrhaging12,severe_hemorrhaging13,severe_hemorrhaging14,severe_hemorrhaging15,severe_hemorrhaging16,sort_hemorrhaging00,sort_hemorrhaging01,sort_hemorrhaging02,sort_hemorrhaging03,sort_hemorrhaging04,sort_hemorrhaging05,sort_hemorrhaging06,sort_hemorrhaging07,sort_hemorrhaging08,sort_hemorrhaging09,sort_hemorrhaging10,sort_hemorrhaging11,sort_hemorrhaging12,sort_hemorrhaging13,sort_hemorrhaging14,sort_hemorrhaging15,sort_hemorrhaging16
8581c1f8-a4e8-4245-ac73-2bd671237001,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
86366fd5-be94-43cc-a9e9-7c98609c0a66,0,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
868cbf3b-f04a-4e1a-a207-95881d529378,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
868cbf3b-f04a-4e1a-a207-95881d529378,1,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,,,,,,,still-True,still-False,waver-False,waver-True,waver-False,waver-False,still-False,waver-False,walker-False,walker-False,walker-False,,,,,,
868d644f-b0fa-4ef7-b29e-88bac6fb5740,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
868d644f-b0fa-4ef7-b29e-88bac6fb5740,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-True,waver-False,walker-False,walker-False,walker-False,waver-False,,,,,,
86c4cdb2-0073-43fb-b60a-dc13fa46a9ca,0,waver,medium,waver-medium,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,,,,,,,waver-False,waver-True,still-True,waver-False,still-False,walker-False,waver-False,waver-False,still-False,walker-False,walker-False,,,,,,
87efcdf5-9090-4fa5-afac-25c778924e9a,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
87efcdf5-9090-4fa5-afac-25c778924e9a,1,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,,,,,,,still-False,still-True,waver-False,waver-True,still-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
8832990e-c81c-45c4-96d5-3ca57a75cbe6,0,walker,,walker-nan,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,walker-False,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,
8832990e-c81c-45c4-96d5-3ca57a75cbe6,1,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
888de8e3-f293-4564-bc6a-9c1214f5064b,0,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,still,low,still-low,waver,high,waver-high,walker,low,walker-low,walker,,walker-nan,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,False,True,False,False,False,,,,,,,waver-True,waver-False,still-False,still-True,waver-False,waver-True,still-False,waver-True,walker-False,walker-False,walker-False,,,,,,
89c48e7e-780f-4f1b-a846-fc0f4fd9841c,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
89c48e7e-780f-4f1b-a846-fc0f4fd9841c,1,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,,,,,,,,still-False,still-False,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,,
89ec8f32-0018-48e7-8cad-c86bd73257f2,0,walker,medium,walker-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,waver-False,still-False,walker-False,,,,,,,,,,,,,
89ec8f32-0018-48e7-8cad-c86bd73257f2,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
89f0e2ad-384b-4ef0-ab96-d865521f88ce,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
89f0e2ad-384b-4ef0-ab96-d865521f88ce,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-False,waver-True,walker-False,waver-False,walker-False,walker-False,,,,,,
8b5e760a-1f1a-4a28-bd8f-768bc5f216c6,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
8b5e760a-1f1a-4a28-bd8f-768bc5f216c6,1,still,high,still-high,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,True,False,False,False,,,,,,,still-False,walker-False,still-False,waver-False,waver-True,waver-False,waver-False,still-True,waver-False,walker-False,walker-False,,,,,,
8b979d02-dbea-4d22-864b-7031425815cb,0,waver,,waver-nan,waver,high,waver-high,waver,,waver-nan,still,high,still-high,still,,still-nan,still,,still-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,,,,,,,,,,,,waver-False,waver-True,waver-False,still-True,still-False,still-False,,,,,,,,,,,
8ceb28a3-e268-4930-a1c6-84cac4f6239c,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
8ceb28a3-e268-4930-a1c6-84cac4f6239c,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
8d30008e-c05a-4b2d-8b1c-2e0857985912,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
8d30008e-c05a-4b2d-8b1c-2e0857985912,1,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,high,waver-high,waver,high,waver-high,still,low,still-low,walker,,walker-nan,walker,low,walker-low,walker,medium,walker-medium,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,False,True,True,False,True,True,False,False,False,False,False,,,,,,,still-False,still-True,waver-True,waver-False,waver-True,waver-True,still-False,walker-False,walker-False,walker-False,waver-False,,,,,,
8ec8afba-8533-4915-898f-5769c1258c61,1,still,high,still-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,still-False,,,,,,,,,,,,,,,,
8f02368f-5fc2-4553-a7b3-95b98a38387a,0,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,,,,,,,still-False,still-False,still-True,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
8f0e76c0-6ff2-4974-b0f7-3f416e22fa90,0,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
8f6097ce-795d-483a-a811-e6a5423bc59d,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
8f6097ce-795d-483a-a811-e6a5423bc59d,1,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,waver-False,waver-False,waver-True,waver-False,waver-False,still-False,walker-False,walker-False,walker-False,,,,,,
9179223d-a6e0-4612-8200-40f30d05c11e,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
9179223d-a6e0-4612-8200-40f30d05c11e,1,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,waver-False,,,,,,
91a84c6a-ba27-4116-8644-e5373b3588de,0,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,high,waver-high,still,low,still-low,walker,medium,walker-medium,walker,low,walker-low,walker,,walker-nan,,,,,,,,,,,,,,,,,,,True,True,False,False,True,False,True,False,False,False,False,,,,,,,waver-True,still-True,waver-False,still-False,waver-True,waver-False,waver-True,still-False,walker-False,walker-False,walker-False,,,,,,
91f31664-43ad-4405-a763-0d58a8afc36a,0,still,high,still-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,still-False,,,,,,,,,,,,,,,,
926de73a-7764-4409-920e-b2416cb57f9b,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
926de73a-7764-4409-920e-b2416cb57f9b,1,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,walker,low,walker-low,still,high,still-high,walker,low,walker-low,walker,low,walker-low,still,high,still-high,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,True,,,,,,,still-False,waver-False,waver-False,waver-False,waver-True,waver-False,walker-False,still-False,walker-False,walker-False,still-True,,,,,,
93b9eeb6-e902-4466-a518-a992c61146f8,0,walker,,walker-nan,walker,low,walker-low,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,,,,,,walker-False,walker-False,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,
93d6665a-9210-4bb9-b084-69d6e7335d04,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
95a83c35-3575-461a-9a53-8aa09c8afa62,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,still-False,waver-False,walker-False,,,,,,,,,,,,,,
97401484-055e-4590-9a11-7d911c42564b,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
97401484-055e-4590-9a11-7d911c42564b,1,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,,,,,,,still-False,waver-False,still-True,waver-False,waver-False,walker-False,waver-True,waver-False,still-False,walker-False,walker-False,,,,,,
983344e9-c2d0-46b5-a8ba-da6e37d04f1d,0,still,high,still-high,waver,medium,waver-medium,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,,,,,,,still-False,waver-False,still-False,still-True,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
98bad4ce-f31e-40f1-898e-ed38755e0340,0,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,waver-False,waver-True,walker-False,still-False,waver-False,still-True,waver-False,still-False,waver-False,walker-False,walker-False,,,,,,
98bad4ce-f31e-40f1-898e-ed38755e0340,1,waver,,waver-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,waver-False,,,,,,,,,,,,,,,,
991af001-9414-4a2d-8079-0663c4ddb1e4,0,walker,low,walker-low,walker,low,walker-low,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,,,,,,,,walker-False,walker-False,waver-True,still-False,waver-False,waver-False,still-True,waver-False,still-False,waver-False,,,,,,,
992d4672-7993-44ba-890c-0d8605ccefdd,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
992d4672-7993-44ba-890c-0d8605ccefdd,1,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,False,False,False,False,False,,,,,,,still-True,still-False,waver-True,waver-False,still-False,waver-False,waver-False,walker-False,waver-False,walker-False,walker-False,,,,,,
9a6d2f32-10fb-40ea-bacc-dd6a7d2f4a13,0,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,walker-False,,,,,,,,,,,,,,,,
9a6d2f32-10fb-40ea-bacc-dd6a7d2f4a13,2,walker,low,walker-low,walker,low,walker-low,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,True,,,,,,,walker-False,walker-False,still-False,walker-False,waver-False,still-True,still-False,waver-False,waver-False,waver-False,waver-True,,,,,,
